Data supplied by UK-AIR on 29/3/2020
All Data GMT hour ending  NB:  Upto 06/02/2020 PM10 were measured with a BAM unheated, from 07/02/2020 PM10 were measured with a BAM 1020 heated
Status: R =Ratified P=Provisional,P*=As supplied
,,Reading London Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
27-01-2020,01:00,19.841,P,ugm-3 (Ref.eq),-0.37419,P,ugm-3,3.82500,P,ugm-3,3.25125,P,ugm-3
27-01-2020,02:00,13.941,P,ugm-3 (Ref.eq),-0.08315,P,ugm-3,1.33875,P,ugm-3,1.21125,P,ugm-3
27-01-2020,03:00,11.291,P,ugm-3 (Ref.eq),-0.09355,P,ugm-3,1.09969,P,ugm-3,0.95625,P,ugm-3
27-01-2020,04:00,16.991,P,ugm-3 (Ref.eq),-0.43655,P,ugm-3,0.81281,P,ugm-3,0.14344,P,ugm-3
27-01-2020,05:00,13.124,P,ugm-3 (Ref.eq),-0.43655,P,ugm-3,1.67344,P,ugm-3,1.00406,P,ugm-3
27-01-2020,06:00,22.691,P,ugm-3 (Ref.eq),-0.37419,P,ugm-3,4.59000,P,ugm-3,4.01625,P,ugm-3
27-01-2020,07:00,6.816,P,ugm-3 (Ref.eq),-0.24946,P,ugm-3,7.98469,P,ugm-3,7.60219,P,ugm-3
27-01-2020,08:00,7.633,P,ugm-3 (Ref.eq),-0.21828,P,ugm-3,17.73844,P,ugm-3,17.40375,P,ugm-3
27-01-2020,09:00,13.124,P,ugm-3 (Ref.eq),0.90429,P,ugm-3,24.81469,P,ugm-3,26.20125,P,ugm-3
27-01-2020,10:00,11.291,P,ugm-3 (Ref.eq),3.05589,P,ugm-3,27.54000,P,ugm-3,32.22563,P,ugm-3
27-01-2020,11:00,10.483,P,ugm-3 (Ref.eq),2.93116,P,ugm-3,17.45156,P,ugm-3,21.94594,P,ugm-3
27-01-2020,12:00,17.599,P,ugm-3 (Ref.eq),0.96666,P,ugm-3,11.71406,P,ugm-3,13.19625,P,ugm-3
27-01-2020,13:00,15.974,P,ugm-3 (Ref.eq),0.28064,P,ugm-3,10.71000,P,ugm-3,11.14031,P,ugm-3
27-01-2020,14:00,17.599,P,ugm-3 (Ref.eq),0.12473,P,ugm-3,11.80969,P,ugm-3,12.00094,P,ugm-3
27-01-2020,15:00,5.191,P,ugm-3 (Ref.eq),1.21612,P,ugm-3,14.77406,P,ugm-3,16.63875,P,ugm-3
27-01-2020,16:00,15.366,P,ugm-3 (Ref.eq),4.27200,P,ugm-3,25.19719,P,ugm-3,31.74750,P,ugm-3
27-01-2020,17:00,-0.500,P,ugm-3 (Ref.eq),0.65483,P,ugm-3,20.60719,P,ugm-3,21.61125,P,ugm-3
27-01-2020,18:00,4.175,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,25.48406,P,ugm-3,25.48406,P,ugm-3
27-01-2020,19:00,10.275,P,ugm-3 (Ref.eq),-0.03118,P,ugm-3,23.81063,P,ugm-3,23.76281,P,ugm-3
27-01-2020,20:00,13.733,P,ugm-3 (Ref.eq),0.09355,P,ugm-3,22.66313,P,ugm-3,22.80656,P,ugm-3
27-01-2020,21:00,14.749,P,ugm-3 (Ref.eq),0.03118,P,ugm-3,21.85031,P,ugm-3,21.89813,P,ugm-3
27-01-2020,22:00,14.549,P,ugm-3 (Ref.eq),-0.06236,P,ugm-3,17.92969,P,ugm-3,17.83406,P,ugm-3
27-01-2020,23:00,11.500,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,11.04469,P,ugm-3,11.04469,P,ugm-3
27-01-2020,24:00,11.291,P,ugm-3 (Ref.eq),0.06237,P,ugm-3,8.31938,P,ugm-3,8.41500,P,ugm-3
28-01-2020,01:00,12.516,P,ugm-3 (Ref.eq),-0.16631,P,ugm-3,4.20750,P,ugm-3,3.95250,P,ugm-3
28-01-2020,02:00,7.225,P,ugm-3 (Ref.eq),1.90213,P,ugm-3,9.32344,P,ugm-3,12.24000,P,ugm-3
28-01-2020,03:00,6.616,P,ugm-3 (Ref.eq),0.87311,P,ugm-3,6.64594,P,ugm-3,7.98469,P,ugm-3
28-01-2020,04:00,3.158,P,ugm-3 (Ref.eq),0.90429,P,ugm-3,2.34281,P,ugm-3,3.72938,P,ugm-3
28-01-2020,05:00,-3.150,P,ugm-3 (Ref.eq),0.71720,P,ugm-3,12.43125,P,ugm-3,13.53094,P,ugm-3
28-01-2020,06:00,2.550,P,ugm-3 (Ref.eq),5.20748,P,ugm-3,21.94594,P,ugm-3,29.93063,P,ugm-3
28-01-2020,07:00,16.791,P,ugm-3 (Ref.eq),23.32451,P,ugm-3,42.45750,P,ugm-3,78.22125,P,ugm-3
28-01-2020,08:00,12.716,P,ugm-3 (Ref.eq),41.28563,P,ugm-3,58.18781,P,ugm-3,121.49156,P,ugm-3
28-01-2020,09:00,14.349,P,ugm-3 (Ref.eq),40.41252,P,ugm-3,53.74125,P,ugm-3,115.70625,P,ugm-3
28-01-2020,10:00,7.633,P,ugm-3 (Ref.eq),28.75027,P,ugm-3,40.54500,P,ugm-3,84.62813,P,ugm-3
28-01-2020,11:00,9.466,P,ugm-3 (Ref.eq),12.59773,P,ugm-3,21.37219,P,ugm-3,40.68844,P,ugm-3
28-01-2020,12:00,14.141,P,ugm-3 (Ref.eq),15.77835,P,ugm-3,27.10969,P,ugm-3,51.30281,P,ugm-3
28-01-2020,13:00,6.616,P,ugm-3 (Ref.eq),12.19236,P,ugm-3,20.98969,P,ugm-3,39.68438,P,ugm-3
28-01-2020,14:00,16.383,P,ugm-3 (Ref.eq),19.42670,P,ugm-3,25.86656,P,ugm-3,55.65375,P,ugm-3
28-01-2020,15:00,12.516,P,ugm-3 (Ref.eq),18.99014,P,ugm-3,29.50031,P,ugm-3,58.61813,P,ugm-3
28-01-2020,16:00,14.958,P,ugm-3 (Ref.eq),17.05683,P,ugm-3,31.26938,P,ugm-3,57.42281,P,ugm-3
28-01-2020,17:00,10.891,P,ugm-3 (Ref.eq),15.06115,P,ugm-3,31.93875,P,ugm-3,55.03219,P,ugm-3
28-01-2020,18:00,9.666,P,ugm-3 (Ref.eq),6.82897,P,ugm-3,28.06594,P,ugm-3,38.53688,P,ugm-3
28-01-2020,19:00,16.583,P,ugm-3 (Ref.eq),3.18062,P,ugm-3,26.53594,P,ugm-3,31.41281,P,ugm-3
28-01-2020,20:00,17.808,P,ugm-3 (Ref.eq),8.04509,P,ugm-3,31.41281,P,ugm-3,43.74844,P,ugm-3
28-01-2020,21:00,21.874,P,ugm-3 (Ref.eq),15.09233,P,ugm-3,37.81969,P,ugm-3,60.96094,P,ugm-3
28-01-2020,22:00,14.958,P,ugm-3 (Ref.eq),5.89349,P,ugm-3,25.62750,P,ugm-3,34.66406,P,ugm-3
28-01-2020,23:00,19.433,P,ugm-3 (Ref.eq),4.05373,P,ugm-3,20.46375,P,ugm-3,26.67938,P,ugm-3
28-01-2020,24:00,15.566,P,ugm-3 (Ref.eq),5.76876,P,ugm-3,21.42000,P,ugm-3,30.26531,P,ugm-3
29-01-2020,01:00,14.141,P,ugm-3 (Ref.eq),4.28240,P,ugm-3,13.26000,P,ugm-3,19.82625,P,ugm-3
29-01-2020,02:00,12.108,P,ugm-3 (Ref.eq),1.06021,P,ugm-3,9.46688,P,ugm-3,11.09250,P,ugm-3
29-01-2020,03:00,11.908,P,ugm-3 (Ref.eq),0.21828,P,ugm-3,6.93281,P,ugm-3,7.26750,P,ugm-3
29-01-2020,04:00,12.516,P,ugm-3 (Ref.eq),0.49892,P,ugm-3,12.38344,P,ugm-3,13.14844,P,ugm-3
29-01-2020,05:00,21.674,P,ugm-3 (Ref.eq),1.65267,P,ugm-3,12.43125,P,ugm-3,14.96531,P,ugm-3
29-01-2020,06:00,21.874,P,ugm-3 (Ref.eq),12.34827,P,ugm-3,23.95406,P,ugm-3,42.88781,P,ugm-3
29-01-2020,07:00,39.165,P,ugm-3 (Ref.eq),20.82991,P,ugm-3,38.44125,P,ugm-3,70.38000,P,ugm-3
29-01-2020,08:00,19.433,P,ugm-3 (Ref.eq),33.39646,P,ugm-3,52.49813,P,ugm-3,103.70531,P,ugm-3
29-01-2020,09:00,23.299,P,ugm-3 (Ref.eq),16.71382,P,ugm-3,51.97219,P,ugm-3,77.59969,P,ugm-3
29-01-2020,10:00,19.433,P,ugm-3 (Ref.eq),4.24082,P,ugm-3,24.14531,P,ugm-3,30.64781,P,ugm-3
29-01-2020,11:00,18.416,P,ugm-3 (Ref.eq),4.36555,P,ugm-3,15.25219,P,ugm-3,21.94594,P,ugm-3
29-01-2020,12:00,21.466,P,ugm-3 (Ref.eq),14.78051,P,ugm-3,25.24500,P,ugm-3,47.90813,P,ugm-3
29-01-2020,13:00,14.958,P,ugm-3 (Ref.eq),9.88485,P,ugm-3,18.79031,P,ugm-3,33.94688,P,ugm-3
29-01-2020,14:00,23.707,P,ugm-3 (Ref.eq),14.37513,P,ugm-3,25.62750,P,ugm-3,47.66906,P,ugm-3
29-01-2020,15:00,24.516,P,ugm-3 (Ref.eq),15.34179,P,ugm-3,27.06188,P,ugm-3,50.58563,P,ugm-3
29-01-2020,16:00,21.058,P,ugm-3 (Ref.eq),3.30535,P,ugm-3,18.79031,P,ugm-3,23.85844,P,ugm-3
29-01-2020,17:00,20.249,P,ugm-3 (Ref.eq),0.09355,P,ugm-3,19.45969,P,ugm-3,19.60313,P,ugm-3
29-01-2020,18:00,19.633,P,ugm-3 (Ref.eq),-0.06236,P,ugm-3,21.18094,P,ugm-3,21.08531,P,ugm-3
29-01-2020,19:00,25.941,P,ugm-3 (Ref.eq),-0.18709,P,ugm-3,21.27656,P,ugm-3,20.98969,P,ugm-3
29-01-2020,20:00,31.640,P,ugm-3 (Ref.eq),-0.03118,P,ugm-3,20.46375,P,ugm-3,20.41594,P,ugm-3
29-01-2020,21:00,35.099,P,ugm-3 (Ref.eq),-0.09355,P,ugm-3,12.76594,P,ugm-3,12.62250,P,ugm-3
29-01-2020,22:00,30.624,P,ugm-3 (Ref.eq),0.12473,P,ugm-3,10.23188,P,ugm-3,10.42313,P,ugm-3
29-01-2020,23:00,31.640,P,ugm-3 (Ref.eq),-0.09355,P,ugm-3,10.61438,P,ugm-3,10.47094,P,ugm-3
29-01-2020,24:00,33.265,P,ugm-3 (Ref.eq),0.03118,P,ugm-3,6.83719,P,ugm-3,6.88500,P,ugm-3
30-01-2020,01:00,23.707,P,ugm-3 (Ref.eq),-0.12473,P,ugm-3,4.97250,P,ugm-3,4.78125,P,ugm-3
30-01-2020,02:00,28.382,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,4.78125,P,ugm-3,4.78125,P,ugm-3
30-01-2020,03:00,24.316,P,ugm-3 (Ref.eq),-0.21828,P,ugm-3,3.44250,P,ugm-3,3.10781,P,ugm-3
30-01-2020,04:00,20.658,P,ugm-3 (Ref.eq),-0.18709,P,ugm-3,3.39469,P,ugm-3,3.10781,P,ugm-3
30-01-2020,05:00,17.599,P,ugm-3 (Ref.eq),-0.31182,P,ugm-3,3.29906,P,ugm-3,2.82094,P,ugm-3
30-01-2020,06:00,16.791,P,ugm-3 (Ref.eq),-0.59247,P,ugm-3,4.11188,P,ugm-3,3.20344,P,ugm-3
30-01-2020,07:00,14.349,P,ugm-3 (Ref.eq),-0.31182,P,ugm-3,7.93688,P,ugm-3,7.45875,P,ugm-3
30-01-2020,08:00,10.683,P,ugm-3 (Ref.eq),0.03118,P,ugm-3,7.88906,P,ugm-3,7.93688,P,ugm-3
30-01-2020,09:00,10.683,P,ugm-3 (Ref.eq),0.40537,P,ugm-3,12.76594,P,ugm-3,13.38750,P,ugm-3
30-01-2020,10:00,8.041,P,ugm-3 (Ref.eq),0.49892,P,ugm-3,11.04469,P,ugm-3,11.80969,P,ugm-3
30-01-2020,11:00,2.750,P,ugm-3 (Ref.eq),0.37419,P,ugm-3,8.03250,P,ugm-3,8.60625,P,ugm-3
30-01-2020,12:00,3.567,P,ugm-3 (Ref.eq),0.93548,P,ugm-3,9.80156,P,ugm-3,11.23594,P,ugm-3
30-01-2020,13:00,9.466,P,ugm-3 (Ref.eq),2.12041,P,ugm-3,15.44344,P,ugm-3,18.69469,P,ugm-3
30-01-2020,14:00,9.466,P,ugm-3 (Ref.eq),3.21180,P,ugm-3,19.45969,P,ugm-3,24.38438,P,ugm-3
30-01-2020,15:00,6.208,P,ugm-3 (Ref.eq),2.96234,P,ugm-3,17.45156,P,ugm-3,21.99375,P,ugm-3
30-01-2020,16:00,5.391,P,ugm-3 (Ref.eq),8.23218,P,ugm-3,26.77500,P,ugm-3,39.39750,P,ugm-3
30-01-2020,17:00,2.750,P,ugm-3 (Ref.eq),3.39889,P,ugm-3,20.46375,P,ugm-3,25.67531,P,ugm-3
30-01-2020,18:00,-0.300,P,ugm-3 (Ref.eq),6.39241,P,ugm-3,24.38438,P,ugm-3,34.18594,P,ugm-3
30-01-2020,19:00,-0.300,P,ugm-3 (Ref.eq),14.12567,P,ugm-3,26.48813,P,ugm-3,48.14719,P,ugm-3
30-01-2020,20:00,2.750,P,ugm-3 (Ref.eq),6.79779,P,ugm-3,19.93781,P,ugm-3,30.36094,P,ugm-3
30-01-2020,21:00,5.800,P,ugm-3 (Ref.eq),9.94722,P,ugm-3,18.88594,P,ugm-3,34.13813,P,ugm-3
30-01-2020,22:00,5.800,P,ugm-3 (Ref.eq),6.76660,P,ugm-3,16.44750,P,ugm-3,26.82281,P,ugm-3
30-01-2020,23:00,3.767,P,ugm-3 (Ref.eq),6.70424,P,ugm-3,15.96938,P,ugm-3,26.24906,P,ugm-3
30-01-2020,24:00,-0.500,P,ugm-3 (Ref.eq),3.08707,P,ugm-3,11.14031,P,ugm-3,15.87375,P,ugm-3
31-01-2020,01:00,-1.725,P,ugm-3 (Ref.eq),2.36987,P,ugm-3,10.51875,P,ugm-3,14.15250,P,ugm-3
31-01-2020,02:00,2.142,P,ugm-3 (Ref.eq),0.34301,P,ugm-3,5.73750,P,ugm-3,6.26344,P,ugm-3
31-01-2020,03:00,3.567,P,ugm-3 (Ref.eq),-0.24946,P,ugm-3,3.01219,P,ugm-3,2.62969,P,ugm-3
31-01-2020,04:00,2.142,P,ugm-3 (Ref.eq),0.28064,P,ugm-3,3.20344,P,ugm-3,3.63375,P,ugm-3
31-01-2020,05:00,1.533,P,ugm-3 (Ref.eq),1.49676,P,ugm-3,6.31125,P,ugm-3,8.60625,P,ugm-3
31-01-2020,06:00,-0.100,P,ugm-3 (Ref.eq),1.06021,P,ugm-3,6.88500,P,ugm-3,8.51063,P,ugm-3
31-01-2020,07:00,0.917,P,ugm-3 (Ref.eq),2.89997,P,ugm-3,8.36719,P,ugm-3,12.81375,P,ugm-3
31-01-2020,08:00,4.783,P,ugm-3 (Ref.eq),0.09355,P,ugm-3,7.26750,P,ugm-3,7.41094,P,ugm-3
31-01-2020,09:00,5.800,P,ugm-3 (Ref.eq),0.37419,P,ugm-3,9.51469,P,ugm-3,10.08844,P,ugm-3
31-01-2020,10:00,4.583,P,ugm-3 (Ref.eq),0.37419,P,ugm-3,7.12406,P,ugm-3,7.69781,P,ugm-3
31-01-2020,11:00,3.767,P,ugm-3 (Ref.eq),0.28064,P,ugm-3,6.98063,P,ugm-3,7.41094,P,ugm-3
31-01-2020,12:00,3.567,P,ugm-3 (Ref.eq),0.99784,P,ugm-3,8.08031,P,ugm-3,9.61031,P,ugm-3
31-01-2020,13:00,3.358,P,ugm-3 (Ref.eq),0.18710,P,ugm-3,8.51063,P,ugm-3,8.79750,P,ugm-3
31-01-2020,14:00,4.991,P,ugm-3 (Ref.eq),0.46774,P,ugm-3,8.27156,P,ugm-3,8.98875,P,ugm-3
31-01-2020,15:00,4.991,P,ugm-3 (Ref.eq),0.40537,P,ugm-3,8.17594,P,ugm-3,8.79750,P,ugm-3
31-01-2020,16:00,4.375,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,7.74563,P,ugm-3,7.74563,P,ugm-3
31-01-2020,17:00,3.975,P,ugm-3 (Ref.eq),0.12473,P,ugm-3,10.66219,P,ugm-3,10.85344,P,ugm-3
31-01-2020,18:00,1.733,P,ugm-3 (Ref.eq),0.12473,P,ugm-3,10.61438,P,ugm-3,10.80563,P,ugm-3
31-01-2020,19:00,4.991,P,ugm-3 (Ref.eq),0.15591,P,ugm-3,12.90938,P,ugm-3,13.14844,P,ugm-3
31-01-2020,20:00,6.616,P,ugm-3 (Ref.eq),0.09355,P,ugm-3,8.89313,P,ugm-3,9.03656,P,ugm-3
31-01-2020,21:00,4.783,P,ugm-3 (Ref.eq),-0.18709,P,ugm-3,7.84125,P,ugm-3,7.55438,P,ugm-3
31-01-2020,22:00,7.433,P,ugm-3 (Ref.eq),-0.09355,P,ugm-3,5.11594,P,ugm-3,4.97250,P,ugm-3
31-01-2020,23:00,7.225,P,ugm-3 (Ref.eq),-0.34301,P,ugm-3,4.49438,P,ugm-3,3.96844,P,ugm-3
31-01-2020,24:00,5.391,P,ugm-3 (Ref.eq),-0.34301,P,ugm-3,2.58188,P,ugm-3,2.05594,P,ugm-3
01-02-2020,01:00,6.416,P,ugm-3 (Ref.eq),-0.20788,P,ugm-3,2.55000,P,ugm-3,2.23125,P,ugm-3
01-02-2020,02:00,6.816,P,ugm-3 (Ref.eq),-0.04158,P,ugm-3,4.20750,P,ugm-3,4.14375,P,ugm-3
01-02-2020,03:00,6.208,P,ugm-3 (Ref.eq),-0.31182,P,ugm-3,3.15563,P,ugm-3,2.67750,P,ugm-3
01-02-2020,04:00,9.258,P,ugm-3 (Ref.eq),-0.21828,P,ugm-3,1.29094,P,ugm-3,0.95625,P,ugm-3
01-02-2020,05:00,12.716,P,ugm-3 (Ref.eq),-0.12473,P,ugm-3,1.19531,P,ugm-3,1.00406,P,ugm-3
01-02-2020,06:00,15.774,P,ugm-3 (Ref.eq),0.46774,P,ugm-3,3.87281,P,ugm-3,4.59000,P,ugm-3
01-02-2020,07:00,28.999,P,ugm-3 (Ref.eq),3.99136,P,ugm-3,13.81781,P,ugm-3,19.93781,P,ugm-3
01-02-2020,08:00,41.407,P,ugm-3 (Ref.eq),6.17414,P,ugm-3,17.59500,P,ugm-3,27.06188,P,ugm-3
01-02-2020,09:00,43.440,P,ugm-3 (Ref.eq),14.87405,P,ugm-3,32.70375,P,ugm-3,55.51031,P,ugm-3
01-02-2020,10:00,35.915,P,ugm-3 (Ref.eq),15.90308,P,ugm-3,30.74344,P,ugm-3,55.12781,P,ugm-3
01-02-2020,11:00,27.774,P,ugm-3 (Ref.eq),13.84503,P,ugm-3,22.23281,P,ugm-3,43.46156,P,ugm-3
01-02-2020,12:00,30.215,P,ugm-3 (Ref.eq),15.27943,P,ugm-3,21.85031,P,ugm-3,45.27844,P,ugm-3
01-02-2020,13:00,29.399,P,ugm-3 (Ref.eq),12.31709,P,ugm-3,19.60313,P,ugm-3,38.48906,P,ugm-3
01-02-2020,14:00,17.199,P,ugm-3 (Ref.eq),9.47948,P,ugm-3,15.96938,P,ugm-3,30.50438,P,ugm-3
01-02-2020,15:00,19.433,P,ugm-3 (Ref.eq),10.60205,P,ugm-3,18.21656,P,ugm-3,34.47281,P,ugm-3
01-02-2020,16:00,21.874,P,ugm-3 (Ref.eq),12.59773,P,ugm-3,20.46375,P,ugm-3,39.78000,P,ugm-3
01-02-2020,17:00,24.316,P,ugm-3 (Ref.eq),12.84719,P,ugm-3,23.85844,P,ugm-3,43.55719,P,ugm-3
01-02-2020,18:00,19.433,P,ugm-3 (Ref.eq),13.37729,P,ugm-3,26.53594,P,ugm-3,47.04750,P,ugm-3
01-02-2020,19:00,23.707,P,ugm-3 (Ref.eq),13.81385,P,ugm-3,28.06594,P,ugm-3,49.24688,P,ugm-3
01-02-2020,20:00,37.540,P,ugm-3 (Ref.eq),10.44614,P,ugm-3,25.96219,P,ugm-3,41.97938,P,ugm-3
01-02-2020,21:00,37.132,P,ugm-3 (Ref.eq),7.17198,P,ugm-3,20.65500,P,ugm-3,31.65188,P,ugm-3
01-02-2020,22:00,20.449,P,ugm-3 (Ref.eq),1.52794,P,ugm-3,9.75375,P,ugm-3,12.09656,P,ugm-3
01-02-2020,23:00,30.015,P,ugm-3 (Ref.eq),0.37419,P,ugm-3,5.16375,P,ugm-3,5.73750,P,ugm-3
01-02-2020,24:00,30.415,P,ugm-3 (Ref.eq),-0.12473,P,ugm-3,3.77719,P,ugm-3,3.58594,P,ugm-3
02-02-2020,01:00,35.507,P,ugm-3 (Ref.eq),0.04158,P,ugm-3,4.08000,P,ugm-3,4.14375,P,ugm-3
02-02-2020,02:00,29.607,P,ugm-3 (Ref.eq),0.12473,P,ugm-3,5.67375,P,ugm-3,5.86500,P,ugm-3
02-02-2020,03:00,32.049,P,ugm-3 (Ref.eq),-0.28064,P,ugm-3,6.35906,P,ugm-3,5.92875,P,ugm-3
02-02-2020,04:00,21.874,P,ugm-3 (Ref.eq),3.36771,P,ugm-3,12.47906,P,ugm-3,17.64281,P,ugm-3
02-02-2020,05:00,13.733,P,ugm-3 (Ref.eq),5.73758,P,ugm-3,17.40375,P,ugm-3,26.20125,P,ugm-3
02-02-2020,06:00,6.208,P,ugm-3 (Ref.eq),1.49676,P,ugm-3,8.51063,P,ugm-3,10.80563,P,ugm-3
02-02-2020,07:00,4.583,P,ugm-3 (Ref.eq),12.44182,P,ugm-3,25.48406,P,ugm-3,44.56125,P,ugm-3
02-02-2020,08:00,3.975,P,ugm-3 (Ref.eq),17.68048,P,ugm-3,34.80750,P,ugm-3,61.91719,P,ugm-3
02-02-2020,09:00,4.991,P,ugm-3 (Ref.eq),4.98920,P,ugm-3,11.76188,P,ugm-3,19.41188,P,ugm-3
02-02-2020,10:00,7.433,P,ugm-3 (Ref.eq),10.10313,P,ugm-3,12.62250,P,ugm-3,28.11375,P,ugm-3
02-02-2020,11:00,29.807,P,ugm-3 (Ref.eq),12.56655,P,ugm-3,19.12500,P,ugm-3,38.39344,P,ugm-3
02-02-2020,12:00,30.015,P,ugm-3 (Ref.eq),9.38593,P,ugm-3,18.40781,P,ugm-3,32.79938,P,ugm-3
02-02-2020,13:00,42.015,P,ugm-3 (Ref.eq),11.47516,P,ugm-3,22.08938,P,ugm-3,39.68438,P,ugm-3
02-02-2020,14:00,29.807,P,ugm-3 (Ref.eq),13.09665,P,ugm-3,25.43625,P,ugm-3,45.51750,P,ugm-3
02-02-2020,15:00,36.315,P,ugm-3 (Ref.eq),13.53321,P,ugm-3,29.11781,P,ugm-3,49.86844,P,ugm-3
02-02-2020,16:00,40.182,P,ugm-3 (Ref.eq),6.36123,P,ugm-3,17.16469,P,ugm-3,26.91844,P,ugm-3
02-02-2020,17:00,35.707,P,ugm-3 (Ref.eq),4.92684,P,ugm-3,16.68656,P,ugm-3,24.24094,P,ugm-3
02-02-2020,18:00,43.440,P,ugm-3 (Ref.eq),-0.03118,P,ugm-3,6.40688,P,ugm-3,6.35906,P,ugm-3
02-02-2020,19:00,54.015,P,ugm-3 (Ref.eq),0.03118,P,ugm-3,5.49844,P,ugm-3,5.54625,P,ugm-3
02-02-2020,20:00,41.407,P,ugm-3 (Ref.eq),0.53010,P,ugm-3,5.78531,P,ugm-3,6.59813,P,ugm-3
02-02-2020,21:00,48.731,P,ugm-3 (Ref.eq),0.46774,P,ugm-3,6.88500,P,ugm-3,7.60219,P,ugm-3
02-02-2020,22:00,50.765,P,ugm-3 (Ref.eq),1.46558,P,ugm-3,7.74563,P,ugm-3,9.99281,P,ugm-3
02-02-2020,23:00,52.190,P,ugm-3 (Ref.eq),0.46774,P,ugm-3,4.06406,P,ugm-3,4.78125,P,ugm-3
02-02-2020,24:00,48.115,P,ugm-3 (Ref.eq),1.24730,P,ugm-3,6.40688,P,ugm-3,8.31938,P,ugm-3
03-02-2020,01:00,45.473,P,ugm-3 (Ref.eq),1.28472,P,ugm-3,7.74817,P,ugm-3,9.71805,P,ugm-3
03-02-2020,02:00,42.015,P,ugm-3 (Ref.eq),0.32118,P,ugm-3,5.22017,P,ugm-3,5.71264,P,ugm-3
03-02-2020,03:00,40.182,P,ugm-3 (Ref.eq),0.61024,P,ugm-3,2.06837,P,ugm-3,3.00406,P,ugm-3
03-02-2020,04:00,42.215,P,ugm-3 (Ref.eq),0.96354,P,ugm-3,2.75783,P,ugm-3,4.23523,P,ugm-3
03-02-2020,05:00,22.282,P,ugm-3 (Ref.eq),1.67014,P,ugm-3,3.44728,P,ugm-3,6.00812,P,ugm-3
03-02-2020,06:00,40.998,P,ugm-3 (Ref.eq),8.06161,P,ugm-3,16.74394,P,ugm-3,29.10490,P,ugm-3
03-02-2020,07:00,48.731,P,ugm-3 (Ref.eq),20.20221,P,ugm-3,36.49193,P,ugm-3,67.46822,P,ugm-3
03-02-2020,08:00,38.965,P,ugm-3 (Ref.eq),23.25341,P,ugm-3,47.86796,P,ugm-3,83.52270,P,ugm-3
03-02-2020,09:00,49.340,P,ugm-3 (Ref.eq),3.78992,P,ugm-3,19.00929,P,ugm-3,24.82043,P,ugm-3
03-02-2020,10:00,37.540,P,ugm-3 (Ref.eq),11.17706,P,ugm-3,21.37314,P,ugm-3,38.51106,P,ugm-3
03-02-2020,11:00,,,,6.72336,P,ugm-3,17.46623,P,ugm-3,27.77524,P,ugm-3
03-02-2020,12:00,31.440,P,ugm-3 (Ref.eq),14.42097,P,ugm-3,33.04465,P,ugm-3,55.15650,P,ugm-3
03-02-2020,13:00,14.958,P,ugm-3 (Ref.eq),17.02253,P,ugm-3,30.63156,P,ugm-3,56.73240,P,ugm-3
03-02-2020,14:00,25.941,P,ugm-3 (Ref.eq),19.43138,P,ugm-3,33.73411,P,ugm-3,63.52847,P,ugm-3
03-02-2020,15:00,21.874,P,ugm-3 (Ref.eq),21.26210,P,ugm-3,35.55624,P,ugm-3,68.15768,P,ugm-3
03-02-2020,16:00,22.691,P,ugm-3 (Ref.eq),25.30896,P,ugm-3,45.89809,P,ugm-3,84.70463,P,ugm-3
03-02-2020,17:00,22.282,P,ugm-3 (Ref.eq),29.09889,P,ugm-3,48.31118,P,ugm-3,92.92885,P,ugm-3
03-02-2020,18:00,17.599,P,ugm-3 (Ref.eq),30.96173,P,ugm-3,47.81872,P,ugm-3,95.29270,P,ugm-3
03-02-2020,19:00,10.075,P,ugm-3 (Ref.eq),19.36714,P,ugm-3,32.89691,P,ugm-3,62.59278,P,ugm-3
03-02-2020,20:00,15.974,P,ugm-3 (Ref.eq),13.87497,P,ugm-3,28.61243,P,ugm-3,49.88708,P,ugm-3
03-02-2020,21:00,29.607,P,ugm-3 (Ref.eq),12.52601,P,ugm-3,33.53712,P,ugm-3,52.74340,P,ugm-3
03-02-2020,22:00,21.058,P,ugm-3 (Ref.eq),7.09807,P,ugm-3,23.44151,P,ugm-3,34.32507,P,ugm-3
03-02-2020,23:00,19.024,P,ugm-3 (Ref.eq),6.39148,P,ugm-3,19.94498,P,ugm-3,29.74511,P,ugm-3
03-02-2020,24:00,16.383,P,ugm-3 (Ref.eq),5.10676,P,ugm-3,16.10373,P,ugm-3,23.93398,P,ugm-3
04-02-2020,01:00,12.516,P,ugm-3 (Ref.eq),2.69791,P,ugm-3,10.83431,P,ugm-3,14.97105,P,ugm-3
04-02-2020,02:00,5.391,P,ugm-3 (Ref.eq),1.67014,P,ugm-3,7.23929,P,ugm-3,9.80013,P,ugm-3
04-02-2020,03:00,6.208,P,ugm-3 (Ref.eq),0.77083,P,ugm-3,4.38297,P,ugm-3,5.56490,P,ugm-3
04-02-2020,04:00,14.549,P,ugm-3 (Ref.eq),1.63802,P,ugm-3,5.02318,P,ugm-3,7.53477,P,ugm-3
